DATUM,CDU/CSU,SPD,GRÜNE,FDP,LINKE,SONSTIGE,BEFRAGTE,BUNDESTAGSWAHL,AFD,NICHTWÄHLER/UNENTSCHL.,INSTITUT
2018-09-29,28.0,16.0,17.0,9.0,10.0,5.0,2501.0,False,15.0,31 %,FORSA
2018-10-06,28.0,16.0,18.0,9.0,10.0,5.0,2002.0,False,14.0,29 %,FORSA
2018-10-13,28.0,16.0,19.0,9.0,9.0,5.0,2504.0,False,14.0,29 %,FORSA
2018-10-20,27.0,14.0,21.0,9.0,9.0,5.0,2502.0,False,15.0,26 %,FORSA
2018-10-27,26.0,14.0,21.0,9.0,10.0,6.0,2509.0,False,14.0,,FORSA
2018-11-03,27.0,13.0,24.0,9.0,9.0,5.0,2502.0,False,13.0,24 %,FORSA
2018-11-11,27.0,14.0,23.0,9.0,9.0,5.0,2504.0,False,13.0,23 %,FORSA
2018-11-17,28.0,14.0,23.0,9.0,9.0,5.0,2503.0,False,12.0,24 %,FORSA
2018-11-24,27.0,14.0,23.0,9.0,8.0,5.0,2507.0,False,14.0,21 %,FORSA
2018-12-01,27.0,14.0,22.0,9.0,8.0,6.0,2505.0,False,14.0,24 %,FORSA
2018-12-07,29.0,14.0,22.0,8.0,8.0,6.0,2006.0,False,13.0,,FORSA
2018-12-10,32.0,14.0,19.0,8.0,8.0,6.0,1506.0,False,13.0,22 %,FORSA
2018-12-15,32.0,15.0,19.0,8.0,8.0,6.0,2507.0,False,12.0,24 %,FORSA
2018-12-22,31.0,14.0,20.0,8.0,8.0,6.0,2504.0,False,13.0,24 %,FORSA
2019-01-05,32.0,15.0,19.0,8.0,9.0,5.0,1503.0,False,12.0,24 %,FORSA
2019-01-12,32.0,15.0,19.0,9.0,8.0,5.0,2504.0,False,12.0,25 %,FORSA
2019-01-19,32.0,15.0,19.0,9.0,8.0,5.0,2503.0,False,12.0,24 %,FORSA
2019-01-26,32.0,14.0,20.0,9.0,9.0,5.0,2501.0,False,11.0,24 %,FORSA
2019-02-02,32.0,15.0,19.0,9.0,8.0,5.0,2501.0,False,12.0,25 %,FORSA
2019-02-09,31.0,15.0,19.0,10.0,8.0,5.0,2500.0,False,12.0,24 %,FORSA
2019-02-16,29.0,17.0,21.0,10.0,6.0,5.0,2501.0,False,12.0,25 %,FORSA
2019-02-23,30.0,16.0,20.0,9.0,7.0,6.0,2501.0,False,12.0,26 %,FORSA
2019-03-04,30.0,16.0,20.0,9.0,8.0,6.0,2502.0,False,11.0,,FORSA
2019-03-09,31.0,15.0,19.0,9.0,8.0,6.0,2501.0,False,12.0,24 %,FORSA
2019-03-16,31.0,15.0,19.0,10.0,7.0,6.0,2505.0,False,12.0,24 %,FORSA
2019-03-23,30.0,16.0,20.0,9.0,8.0,6.0,2501.0,False,11.0,25 %,FORSA
2019-03-30,28.0,16.0,20.0,10.0,8.0,6.0,2504.0,False,12.0,27 %,FORSA
2019-04-06,29.0,16.0,20.0,10.0,8.0,5.0,2501.0,False,12.0,26 %,FORSA
2019-04-13,29.0,16.0,19.0,10.0,8.0,6.0,2501.0,False,12.0,24 %,FORSA
2019-04-22,28.0,17.0,19.0,9.0,8.0,6.0,2004.0,False,13.0,23 %,FORSA
2019-04-29,27.0,17.0,20.0,8.0,9.0,6.0,2009.0,False,13.0,23 %,FORSA
2019-05-06,29.0,15.0,20.0,8.0,9.0,6.0,2002.0,False,13.0,23 %,FORSA
2019-05-13,30.0,15.0,20.0,8.0,8.0,6.0,2502.0,False,13.0,23 %,FORSA
2019-05-20,29.0,16.0,19.0,8.0,9.0,6.0,2503.0,False,13.0,22 %,FORSA
2019-05-27,28.0,17.0,18.0,8.0,8.0,8.0,2500.0,False,13.0,24 %,FORSA
2019-06-01,26.0,12.0,27.0,8.0,7.0,9.0,2001.0,False,11.0,17 %,FORSA
2019-06-08,24.0,12.0,27.0,8.0,8.0,9.0,2501.0,False,12.0,18 %,FORSA
2019-06-15,24.0,11.0,27.0,9.0,8.0,8.0,2001.0,False,13.0,18 %,FORSA
2019-06-22,24.0,12.0,27.0,8.0,8.0,8.0,2500.0,False,13.0,18 %,FORSA
2019-06-29,26.0,12.0,26.0,8.0,8.0,8.0,2501.0,False,12.0,19 %,FORSA
2019-07-06,26.0,12.0,26.0,8.0,8.0,8.0,2501.0,False,12.0,19 %,FORSA
2019-07-13,26.0,13.0,25.0,7.0,8.0,8.0,2500.0,False,13.0,19 %,FORSA
2019-07-20,27.0,13.0,24.0,8.0,8.0,8.0,2500.0,False,12.0,20 %,FORSA
2019-07-27,27.0,13.0,24.0,9.0,7.0,7.0,2502.0,False,13.0,20 %,FORSA
2019-08-03,27.0,13.0,23.0,9.0,8.0,7.0,2501.0,False,13.0,22 %,FORSA
2019-08-10,26.0,12.0,25.0,8.0,8.0,8.0,2503.0,False,13.0,22 %,FORSA
2019-08-17,25.0,13.0,24.0,9.0,8.0,8.0,2501.0,False,13.0,23 %,FORSA
2019-08-24,26.0,14.0,23.0,9.0,8.0,7.0,2504.0,False,13.0,21 %,FORSA
2019-08-31,27.0,15.0,23.0,9.0,7.0,7.0,2501.0,False,12.0,19 %,FORSA
2019-09-07,27.0,15.0,23.0,8.0,6.0,8.0,2503.0,False,13.0,20 %,FORSA
2019-09-14,27.0,15.0,22.0,8.0,7.0,7.0,2503.0,False,14.0,21 %,FORSA
2019-09-21,27.0,15.0,22.0,8.0,7.0,8.0,2500.0,False,13.0,21 %,FORSA
2019-09-28,27.0,13.0,23.0,9.0,7.0,8.0,2505.0,False,13.0,20 %,FORSA
2019-10-05,28.0,14.0,22.0,8.0,7.0,8.0,2505.0,False,13.0,22 %,FORSA
2019-10-12,27.0,14.0,23.0,8.0,8.0,8.0,2500.0,False,12.0,22 %,FORSA
2019-10-19,27.0,14.0,22.0,8.0,8.0,8.0,2501.0,False,13.0,22 %,FORSA
2019-10-26,29.0,14.0,20.0,8.0,8.0,8.0,2501.0,False,13.0,22 %,FORSA
2019-11-02,28.0,13.0,20.0,8.0,10.0,8.0,2502.0,False,13.0,25 %,FORSA
2019-11-09,26.0,13.0,21.0,9.0,10.0,8.0,2501.0,False,13.0,24 %,FORSA
2019-11-16,26.0,15.0,19.0,9.0,10.0,8.0,2501.0,False,13.0,23 %,FORSA
2019-11-23,26.0,14.0,21.0,9.0,9.0,8.0,2501.0,False,13.0,22 %,FORSA
2019-11-30,27.0,14.0,22.0,8.0,8.0,8.0,2500.0,False,13.0,23 %,FORSA
2019-12-07,28.0,11.0,22.0,9.0,8.0,8.0,2502.0,False,14.0,24 %,FORSA
2019-12-14,28.0,12.0,22.0,8.0,9.0,8.0,2502.0,False,13.0,22 %,FORSA
2019-12-21,28.0,13.0,22.0,8.0,8.0,8.0,2501.0,False,13.0,23 %,FORSA
2020-01-11,28.0,12.0,22.0,9.0,8.0,8.0,2503.0,False,13.0,23 %,FORSA
2020-01-18,28.0,13.0,22.0,8.0,9.0,7.0,2504.0,False,13.0,22 %,FORSA
2020-01-25,28.0,12.0,23.0,9.0,9.0,7.0,2507.0,False,12.0,,FORSA
2020-02-01,28.0,12.0,23.0,9.0,9.0,8.0,2504.0,False,11.0,24 %,FORSA
2020-02-08,28.0,14.0,23.0,8.0,9.0,8.0,2503.0,False,10.0,,FORSA
2020-02-15,27.0,14.0,24.0,6.0,10.0,8.0,2502.0,False,11.0,20 %,FORSA
2020-02-22,27.0,14.0,24.0,7.0,10.0,8.0,2504.0,False,10.0,,FORSA
2020-02-29,27.0,16.0,24.0,5.0,10.0,8.0,2505.0,False,10.0,25 %,FORSA
2020-03-07,26.0,15.0,24.0,6.0,10.0,8.0,2503.0,False,11.0,27 %,FORSA
2020-03-14,29.0,14.0,22.0,6.0,10.0,8.0,2503.0,False,11.0,22 %,FORSA
2020-03-21,32.0,15.0,20.0,7.0,9.0,8.0,2504.0,False,9.0,24 %,FORSA
2020-03-26,36.0,16.0,17.0,6.0,8.0,8.0,1502.0,False,9.0,24 %,FORSA
2020-03-28,36.0,16.0,17.0,6.0,8.0,8.0,2511.0,False,9.0,25 %,FORSA
2020-04-04,37.0,17.0,16.0,6.0,8.0,7.0,2506.0,False,9.0,25 %,FORSA
2020-04-11,37.0,17.0,16.0,5.0,8.0,7.0,2001.0,False,10.0,,FORSA
2020-04-18,39.0,16.0,15.0,5.0,8.0,7.0,2002.0,False,10.0,25 %,FORSA
2020-04-25,39.0,16.0,15.0,6.0,8.0,7.0,2505.0,False,9.0,24 %,FORSA
2020-05-02,38.0,17.0,14.0,6.0,8.0,7.0,2004.0,False,10.0,26 %,FORSA
2020-05-09,40.0,15.0,15.0,6.0,7.0,7.0,2503.0,False,10.0,27 %,FORSA
2020-05-16,39.0,15.0,16.0,6.0,8.0,7.0,2509.0,False,9.0,25 %,FORSA
2020-05-23,40.0,15.0,16.0,5.0,8.0,7.0,2002.0,False,9.0,26 %,FORSA
2020-05-30,40.0,15.0,16.0,5.0,8.0,7.0,2500.0,False,9.0,26 %,FORSA
2020-06-06,40.0,16.0,15.0,6.0,8.0,7.0,2002.0,False,8.0,27 %,FORSA
2020-06-13,40.0,14.0,17.0,6.0,8.0,7.0,2504.0,False,8.0,26 %,FORSA
2020-06-20,39.0,14.0,18.0,5.0,8.0,7.0,2501.0,False,9.0,25 %,FORSA
2020-06-27,38.0,14.0,17.0,6.0,8.0,7.0,2501.0,False,10.0,27 %,FORSA
2020-07-04,38.0,14.0,18.0,5.0,8.0,7.0,2503.0,False,10.0,27 %,FORSA
2020-07-11,38.0,14.0,18.0,6.0,7.0,7.0,2500.0,False,10.0,24 %,FORSA
2020-07-18,38.0,14.0,18.0,6.0,8.0,7.0,2501.0,False,9.0,23 %,FORSA
2020-07-25,38.0,14.0,18.0,6.0,8.0,7.0,2504.0,False,9.0,23 %,FORSA
2020-08-01,38.0,14.0,18.0,6.0,8.0,8.0,2504.0,False,8.0,22 %,FORSA
2020-08-08,38.0,14.0,18.0,6.0,8.0,8.0,2502.0,False,8.0,22 %,FORSA
2020-08-15,36.0,16.0,20.0,6.0,6.0,7.0,2501.0,False,9.0,22 %,FORSA
2020-08-22,36.0,16.0,19.0,5.0,7.0,8.0,2504.0,False,9.0,23 %,FORSA
2020-08-29,36.0,16.0,19.0,5.0,7.0,8.0,2502.0,False,9.0,23 %,FORSA
2020-09-05,36.0,16.0,18.0,5.0,9.0,7.0,2503.0,False,9.0,22 %,FORSA
2020-09-12,36.0,16.0,18.0,5.0,9.0,7.0,2501.0,False,9.0,23 %,FORSA
2020-09-19,36.0,14.0,22.0,5.0,8.0,7.0,2501.0,False,8.0,22 %,FORSA
2020-09-26,35.0,15.0,21.0,6.0,8.0,6.0,2504.0,False,9.0,23 %,FORSA
2020-10-03,36.0,15.0,20.0,6.0,7.0,7.0,2502.0,False,9.0,22 %,FORSA
2020-10-10,36.0,15.0,20.0,5.0,8.0,7.0,2504.0,False,9.0,21 %,FORSA
2020-10-17,36.0,15.0,20.0,6.0,7.0,7.0,2501.0,False,9.0,23 %,FORSA
2020-10-24,36.0,15.0,20.0,6.0,7.0,7.0,2503.0,False,9.0,22 %,FORSA
2020-10-31,35.0,16.0,19.0,6.0,8.0,6.0,2503.0,False,10.0,22 %,FORSA
2020-11-07,36.0,15.0,18.0,6.0,8.0,7.0,2502.0,False,10.0,22 %,FORSA
2020-11-14,36.0,15.0,19.0,5.0,8.0,7.0,2502.0,False,10.0,22 %,FORSA
2020-11-21,36.0,16.0,19.0,6.0,7.0,7.0,2505.0,False,9.0,23 %,FORSA
2020-11-28,37.0,15.0,21.0,6.0,8.0,6.0,2500.0,False,7.0,23 %,FORSA
2020-12-05,36.0,15.0,20.0,6.0,8.0,7.0,2507.0,False,8.0,21 %,FORSA
2020-12-12,37.0,15.0,20.0,5.0,8.0,7.0,2503.0,False,8.0,23 %,FORSA
2020-12-19,37.0,15.0,19.0,6.0,8.0,7.0,2505.0,False,8.0,23 %,FORSA
2020-12-26,36.0,15.0,18.0,6.0,9.0,7.0,1501.0,False,9.0,,FORSA
2021-01-09,36.0,14.0,20.0,7.0,8.0,7.0,2503.0,False,8.0,21 %,FORSA
2021-01-18,35.0,15.0,20.0,6.0,8.0,7.0,2504.0,False,9.0,24 %,FORSA
2021-01-18,35.0,15.0,19.0,7.0,8.0,7.0,2014.0,False,9.0,24 %,FORSA
2021-01-26,37.0,15.0,18.0,7.0,7.0,7.0,3005.0,False,9.0,23 %,FORSA
2021-02-02,37.0,15.0,19.0,6.0,8.0,7.0,2503.0,False,8.0,23 %,FORSA
2021-02-09,37.0,15.0,19.0,7.0,7.0,7.0,2501.0,False,8.0,21 %,FORSA
2021-02-16,35.0,16.0,19.0,7.0,8.0,7.0,2502.0,False,8.0,21 %,FORSA
2021-02-23,35.0,16.0,19.0,8.0,7.0,7.0,2505.0,False,8.0,23 %,FORSA
2021-03-02,34.0,16.0,19.0,7.0,8.0,7.0,2501.0,False,9.0,24 %,FORSA
2021-03-10,33.0,16.0,18.0,8.0,8.0,7.0,2510.0,False,10.0,22 %,FORSA
2021-03-17,29.0,16.0,21.0,8.0,8.0,8.0,2501.0,False,10.0,22 %,FORSA
2021-03-24,26.0,16.0,22.0,10.0,8.0,8.0,2511.0,False,10.0,21 %,FORSA
2021-03-31,27.0,15.0,23.0,10.0,7.0,7.0,2503.0,False,11.0,22 %,FORSA
2021-04-07,27.0,15.0,23.0,10.0,7.0,8.0,1501.0,False,10.0,21 %,FORSA
